180000000,0,0,0,0,0,0,0,0,0,0,0,0,1
180000001,0,0,0,0,0,0,0,0,0,0,0,1,0
180000002,0,0,0,0,0,0,0,0,0,1,0,0,0
180000003,1,0,0,0,0,0,0,0,0,0,0,0,0
180000004,0,1,0,0,0,0,0,0,0,0,0,0,0
180000005,0,0,1,0,0,0,0,0,0,0,0,0,0
180000006,0,0,0,0,0,0,0,0,0,0,0,0,1
180000007,0,0,0,0,0,0,0,0,0,0,0,0,1
180000008,0,1,0,0,0,0,0,0,0,0,0,0,0
180000009,0,0,1,0,0,0,0,0,0,0,0,0,0
180000010,0,0,0,0,0,0,0,0,0,1,0,0,0
180000011,0,0,0,0,0,0,0,0,0,0,0,0,1
180000012,0,0,0,0,0,0,0,0,0,1,0,0,0
180000013,0,0,0,0,0,0,0,0,1,0,0,0,0
180000014,0,0,0,0,1,0,0,0,0,0,0,0,0
180000015,0,0,0,0,0,0,0,0,1,0,0,0,0
180000016,0,0,0,0,0,0,0,0,0,1,0,0,0
180000017,0,0,0,0,0,0,0,0,0,0,0,0,1
180000018,0,0,0,0,0,0,0,0,0,0,0,0,1
180000019,0,0,0,0,1,0,0,0,0,0,0,0,0
180000020,0,0,0,1,0,0,0,0,0,0,0,0,0
180000021,0,0,0,0,0,0,0,0,0,1,0,0,0
180000022,0,1,0,0,0,0,0,0,0,0,0,0,0
180000023,0,0,0,0,0,0,0,0,0,0,0,0,1
180000024,0,0,0,0,0,0,0,0,1,0,0,0,0
180000025,0,0,0,0,1,0,0,0,0,0,0,0,0
180000026,0,0,0,0,0,0,0,0,0,0,0,0,1
180000027,0,0,0,0,0,0,0,0,0,0,0,0,1
180000028,0,0,0,0,1,0,0,0,0,0,0,0,0
180000029,0,0,0,0,0,0,0,0,0,0,0,0,1
180000030,0,0,0,0,0,0,0,0,0,0,0,0,1
180000031,0,0,0,0,0,0,0,0,1,0,0,0,0
180000032,0,0,0,1,0,0,0,0,0,0,0,0,0
180000033,0,0,0,0,1,0,0,0,0,0,0,0,0
180000034,0,0,0,0,0,0,0,0,0,0,0,0,1
180000035,1,0,0,0,0,0,0,0,0,0,0,0,0
180000036,0,0,1,0,0,0,0,0,0,0,0,0,0
180000037,0,0,1,0,0,0,0,0,0,0,0,0,0
180000038,0,0,0,0,0,0,0,0,0,1,0,0,0
180000039,0,0,0,0,1,0,0,0,0,0,0,0,0
180000040,0,0,0,0,0,0,0,0,0,1,0,0,0
180000041,0,0,0,0,0,0,0,0,0,1,0,0,0
180000042,0,0,0,0,0,0,0,0,0,1,0,0,0
180000043,0,0,1,0,0,0,0,0,0,0,0,0,0
180000044,0,0,1,0,0,0,0,0,0,0,0,0,0
180000045,0,0,0,0,0,0,0,0,0,1,0,0,0
180000046,0,0,0,0,1,0,0,0,0,0,0,0,0
180000047,0,0,0,0,0,0,0,0,0,0,0,1,0
180000048,0,0,0,0,0,0,0,0,0,0,0,0,1
180000049,0,0,1,0,0,0,0,0,0,0,0,0,0
180000050,0,0,0,0,0,0,0,0,0,1,0,0,0
180000051,0,0,0,0,0,0,0,0,0,1,0,0,0
180000052,0,0,0,0,0,0,0,0,0,0,0,1,0
180000053,0,0,0,0,0,0,0,0,0,1,0,0,0
180000054,0,0,1,0,0,0,0,0,0,0,0,0,0
180000055,1,0,0,0,0,0,0,0,0,0,0,0,0
180000056,0,0,0,0,0,0,1,0,0,0,0,0,0
180000057,0,0,0,0,0,0,0,0,1,0,0,0,0
180000058,0,0,0,0,0,0,0,0,1,0,0,0,0
180000059,0,0,0,1,0,0,0,0,0,0,0,0,0
180000060,0,0,0,0,0,0,0,0,0,0,0,1,0
180000061,0,1,0,0,0,0,0,0,0,0,0,0,0
180000062,0,0,1,0,0,0,0,0,0,0,0,0,0
180000063,0,0,0,0,0,0,0,0,0,0,0,0,1
180000064,0,0,0,1,0,0,0,0,0,0,0,0,0
180000065,0,0,0,1,0,0,0,0,0,0,0,0,0
180000066,0,0,0,1,0,0,0,0,0,0,0,0,0
180000067,0,1,0,0,0,0,0,0,0,0,0,0,0
180000068,0,0,0,1,0,0,0,0,0,0,0,0,0
180000069,0,0,0,0,0,0,0,0,0,1,0,0,0
180000070,0,0,0,0,0,0,1,0,0,0,0,0,0
180000071,0,0,0,1,0,0,0,0,0,0,0,0,0
180000072,0,0,0,0,0,0,0,0,0,0,0,0,1
180000073,0,0,0,0,0,0,0,0,1,0,0,0,0
180000074,0,0,0,0,1,0,0,0,0,0,0,0,0
180000075,0,0,1,0,0,0,0,0,0,0,0,0,0
180000076,0,0,0,1,0,0,0,0,0,0,0,0,0
180000077,0,0,0,0,0,0,0,0,0,0,0,0,1
180000078,0,0,0,1,0,0,0,0,0,0,0,0,0
180000079,0,0,0,1,0,0,0,0,0,0,0,0,0
180000080,0,0,0,0,1,0,0,0,0,0,0,0,0
180000081,0,0,0,0,0,0,0,0,0,1,0,0,0
180000082,1,0,0,0,0,0,0,0,0,0,0,0,0
180000083,0,0,0,0,0,0,0,0,0,0,0,1,0
180000084,0,0,0,1,0,0,0,0,0,0,0,0,0
180000085,1,0,0,0,0,0,0,0,0,0,0,0,0
180000086,0,1,0,0,0,0,0,0,0,0,0,0,0
180000087,0,0,0,0,0,0,0,0,0,0,0,0,1
180000088,0,0,0,0,0,1,0,0,0,0,0,0,0
180000089,0,0,0,1,0,0,0,0,0,0,0,0,0
180000090,0,0,0,0,0,0,0,0,0,0,0,0,1
180000091,0,1,0,0,0,0,0,0,0,0,0,0,0
180000092,1,0,0,0,0,0,0,0,0,0,0,0,0
180000093,0,0,0,0,0,0,0,0,0,1,0,0,0
180000094,0,0,0,1,0,0,0,0,0,0,0,0,0
180000095,0,0,0,0,0,0,0,0,0,0,0,1,0
180000096,0,1,0,0,0,0,0,0,0,0,0,0,0
180000097,0,0,0,1,0,0,0,0,0,0,0,0,0
180000098,0,1,0,0,0,0,0,0,0,0,0,0,0
180000099,0,0,0,0,0,0,0,0,0,1,0,0,0
180000100,0,0,0,0,0,1,0,0,0,0,0,0,0
180000101,0,0,0,0,0,0,0,0,0,1,0,0,0
180000102,0,0,0,1,0,0,0,0,0,0,0,0,0
180000103,0,0,0,0,0,0,0,0,0,1,0,0,0
180000104,0,0,0,1,0,0,0,0,0,0,0,0,0
180000105,0,0,0,1,0,0,0,0,0,0,0,0,0
180000106,0,0,0,1,0,0,0,0,0,0,0,0,0
180000107,0,0,0,1,0,0,0,0,0,0,0,0,0
180000108,0,0,0,0,0,0,0,0,0,1,0,0,0
180000109,0,0,0,1,0,0,0,0,0,0,0,0,0
180000110,0,1,0,0,0,0,0,0,0,0,0,0,0
180000111,0,0,0,1,0,0,0,0,0,0,0,0,0
180000112,0,0,0,0,0,0,1,0,0,0,0,0,0
180000113,0,0,0,0,1,0,0,0,0,0,0,0,0
180000114,0,0,0,0,1,0,0,0,0,0,0,0,0
180000115,0,0,0,0,0,0,0,0,0,0,0,1,0
180000116,1,0,0,0,0,0,0,0,0,0,0,0,0
180000117,0,0,0,0,0,0,0,0,0,1,0,0,0
180000118,0,0,0,1,0,0,0,0,0,0,0,0,0
180000119,0,0,0,0,0,0,0,0,0,0,0,1,0
180000120,0,0,1,0,0,0,0,0,0,0,0,0,0
180000121,0,0,0,1,0,0,0,0,0,0,0,0,0
180000122,0,0,0,0,1,0,0,0,0,0,0,0,0
180000123,0,1,0,0,0,0,0,0,0,0,0,0,0
180000124,0,0,0,1,0,0,0,0,0,0,0,0,0
180000125,0,0,0,0,1,0,0,0,0,0,0,0,0
180000126,0,0,0,0,0,0,0,0,0,0,0,0,1
180000127,0,1,0,0,0,0,0,0,0,0,0,0,0
180000128,0,0,0,1,0,0,0,0,0,0,0,0,0
180000129,0,0,0,0,0,0,0,0,0,0,0,0,1
180000130,0,0,0,0,0,0,0,0,0,1,0,0,0
180000131,0,0,1,0,0,0,0,0,0,0,0,0,0
180000132,0,0,1,0,0,0,0,0,0,0,0,0,0
180000133,0,0,0,0,0,0,0,0,0,0,0,0,1
180000134,0,0,0,0,0,1,0,0,0,0,0,0,0
180000135,0,0,0,1,0,0,0,0,0,0,0,0,0
180000136,0,0,0,0,0,0,0,0,0,1,0,0,0
180000137,0,0,1,0,0,0,0,0,0,0,0,0,0
180000138,0,0,0,0,0,0,0,0,0,1,0,0,0
180000139,0,0,0,0,0,0,1,0,0,0,0,0,0
180000140,0,1,0,0,0,0,0,0,0,0,0,0,0
180000141,0,0,0,1,0,0,0,0,0,0,0,0,0
180000142,0,0,0,0,0,0,0,0,0,0,0,1,0
180000143,0,0,0,0,0,0,0,0,0,1,0,0,0
180000144,0,0,0,1,0,0,0,0,0,0,0,0,0
180000145,0,0,0,1,0,0,0,0,0,0,0,0,0
180000146,1,0,0,0,0,0,0,0,0,0,0,0,0
180000147,1,0,0,0,0,0,0,0,0,0,0,0,0
180000148,0,0,0,1,0,0,0,0,0,0,0,0,0
180000149,0,0,0,1,0,0,0,0,0,0,0,0,0
180000150,0,0,0,1,0,0,0,0,0,0,0,0,0
180000151,0,0,0,0,0,0,0,0,0,1,0,0,0
180000152,0,0,0,0,1,0,0,0,0,0,0,0,0
180000153,0,0,0,0,1,0,0,0,0,0,0,0,0
180000154,1,0,0,0,0,0,0,0,0,0,0,0,0
180000155,0,0,0,1,0,0,0,0,0,0,0,0,0
180000156,0,0,0,0,1,0,0,0,0,0,0,0,0
180000157,0,0,0,1,0,0,0,0,0,0,0,0,0
180000158,0,0,0,0,0,0,0,1,0,0,0,0,0
180000159,1,0,0,0,0,0,0,0,0,0,0,0,0
180000160,1,0,0,0,0,0,0,0,0,0,0,0,0
180000161,1,0,0,0,0,0,0,0,0,0,0,0,0
180000162,0,1,0,0,0,0,0,0,0,0,0,0,0
180000163,0,0,0,1,0,0,0,0,0,0,0,0,0
180000164,0,0,0,0,0,0,0,0,0,0,0,0,1
180000165,0,0,0,0,1,0,0,0,0,0,0,0,0
180000166,0,0,0,0,1,0,0,0,0,0,0,0,0
180000167,0,1,0,0,0,0,0,0,0,0,0,0,0
180000168,0,1,0,0,0,0,0,0,0,0,0,0,0
180000169,0,0,0,0,0,0,0,0,0,1,0,0,0
180000170,0,0,0,0,1,0,0,0,0,0,0,0,0
180000171,0,0,0,0,0,0,0,0,0,0,0,0,1
180000172,0,0,0,1,0,0,0,0,0,0,0,0,0
180000173,0,0,0,1,0,0,0,0,0,0,0,0,0
180000174,0,0,0,1,0,0,0,0,0,0,0,0,0
180000175,0,0,0,0,0,0,0,0,1,0,0,0,0
180000176,0,0,0,0,1,0,0,0,0,0,0,0,0
180000177,0,0,0,0,0,0,1,0,0,0,0,0,0
180000178,0,1,0,0,0,0,0,0,0,0,0,0,0
180000179,0,0,0,1,0,0,0,0,0,0,0,0,0
180000180,1,0,0,0,0,0,0,0,0,0,0,0,0
180000181,0,0,0,0,0,0,0,0,0,1,0,0,0
